ANSWER,ID,SECTION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
4,36,3,1.233555556,0.9384,0.379,1.711181818,0.208,0.177,0.227,0.12,2.112,1.843,0.733,4.058,0.260416667,0.144675926,0.115740741,0.318287037,0.307253757,0.129853596,0.041956107,0.52093654,0.816964101,0.928735632,0.905448155,0.692307692,0.491995562,0.56794696,0.54025974,0.534007585,0.642857143,0.702925161,0.43205304,0.45974026,0.465992415,0.357142857,0.297074839,0.670800326,0.196078431,0.865614334,0.611111111,1.087406124,0.28942182,0.284153005,0.24148182,0.310344828,0.307253757,0.220171223,0.241803279,0.210724903,0.172413793,0.129853596,0.088922521,0.31010929,0.083809742,0.137931034,0.041956107,0.401484436,0.163934426,0.463983535,0.379310345,0.52093654,0.235030662,0.52183908,0.257644991,0.307692308,0.120145823,0.764969338,0.47816092,0.742355009,0.692307692,0.879854177,0.28768787,0.561881188,0.284549689,0.444444444,0.244201031,0.71231213,0.438118812,0.715450311,0.555555556,0.755798969
4,36,4,1.519666667,0.971333333,0.4575,1.623727273,0.043,0.698,0.38,0.212,3.976,1.508,0.535,4.95,0.224606938,0.074868979,0.049912653,0.274519591,0.386716431,0.082393191,0.025871575,0.505018803,0.722667116,2.548463357,0.452892928,0.454545455,0.262404057,0.610062893,0.05802969,0.725018235,0.75,0.824362606,0.389937107,0.94197031,0.274981765,0.25,0.175637394,0.55069604,0.18911686,0.822395747,0.785714286,1.020278762,0.332369013,0.032258065,0.362476069,0.36,0.386716431,0.21244205,0.523630908,0.137478348,0.12,0.082393191,0.100060643,0.285071268,0.048773817,0.08,0.025871575,0.355128294,0.15903976,0.451271766,0.44,0.505018803,0.231391722,0.898345154,0.11859898,0.181818182,0.062705592,0.768608278,0.101654846,0.88140102,0.818181818,0.937294408,0.320191298,0.352504638,0.261869799,0.4,0.238965787,0.679808702,0.647495362,0.738130201,0.6,0.761034213
3,38,1,1.034857143,0.427428571,0.403111111,0.825,0.135,0.085,0.095,0.149,3.325,0.862,1.239,3.251,0.34938857,0.174694285,0.224606938,0.324432244,0.455125185,0.093990513,0.11396978,0.336914523,0.577578594,0.782608696,0.460341805,0.695652174,0.365422831,0.70769832,0.613636364,0.794124672,0.666666667,0.828832952,0.29230168,0.386363636,0.205875328,0.333333333,0.171167048,0.442265146,0.473015873,0.59915223,0.433333333,0.508101194,0.384648515,0.290948276,0.383196957,0.325581395,0.455125185,0.158871943,0.183189655,0.099343091,0.162790698,0.093990513,0.149833328,0.204741379,0.142791287,0.209302326,0.11396978,0.306646214,0.32112069,0.374668664,0.302325581,0.336914523,0.280333804,0.413043478,0.271472393,0.391304348,0.200264959,0.719666196,0.586956522,0.728527607,0.608695652,0.799735041,0.485360446,0.527777778,0.589719181,0.5625,0.548036254,0.514639554,0.472222222,0.410280819,0.4375,0.451963746
3,38,2,1.560428571,0.2735,0.509666667,1.0365,0.395,0.165,0.364,0.045,3.97,0.382,0.655,4.423,0.390603203,0.055800458,0.083700686,0.390603203,0.568417766,0.014232561,0.039783519,0.377566154,0.378323979,0.696969697,0.224216216,0.294117647,0.088812834,0.850866602,0.705357143,0.912224265,0.875,0.975572724,0.149133398,0.294642857,0.087775735,0.125,0.024427276,0.442269204,0.048701299,0.883363291,0.736842105,0.606596438,0.46165225,0.407636739,0.420996819,0.424242424,0.568417766,0.08091488,0.170278638,0.040509014,0.060606061,0.014232561,0.150784706,0.375644995,0.069459173,0.090909091,0.039783519,0.306648164,0.046439628,0.469034995,0.424242424,0.377566154,0.246204453,0.479578393,0.141621622,0.176470588,0.065411765,0.753795547,0.520421607,0.858378378,0.823529412,0.934588235,0.650776761,0.688090737,0.631629701,0.6,0.736512524,0.349223239,0.311909263,0.368370299,0.4,0.263487476
2,38,3,1.924,0.62025,0.4295,2.231444444,0.393,0.113,0.329,0.149,4.151,1.178,0.53,9.607,0.167401373,0.111600915,0.055800458,0.251102059,0.330139846,0.070952612,0.024566019,0.574341522,0.446037816,0.612188366,0.364879299,0.75,0.269289688,0.756214995,0.776679842,0.778945393,0.6,0.823101604,0.243785005,0.223320158,0.221054607,0.4,0.176898396,0.750380645,0.178443114,1.639699607,0.75,1.349301263,0.369630764,0.399390244,0.268395189,0.285714286,0.330139846,0.119159814,0.114837398,0.076167076,0.19047619,0.070952612,0.082513728,0.334349593,0.034268718,0.095238095,0.024566019,0.428695694,0.151422764,0.621169016,0.428571429,0.574341522,0.182494158,0.45567867,0.11322367,0.25,0.069257438,0.817505842,0.54432133,0.88677633,0.75,0.930742562,0.409145035,0.744343891,0.31030445,0.333333333,0.257185629,0.590854965,0.255656109,0.68969555,0.666666667,0.742814371
3,38,4,1.705625,0.458285714,0.5415,0.7845,0.449,0.07,0.243,0.04,3.455,1.229,0.975,1.93,0.272321884,0.238281649,0.136160942,0.408482827,0.479900116,0.112826645,0.076179088,0.331094151,0.444917712,0.452312139,0.49751693,0.916666667,0.33988995,0.78821413,0.865125241,0.737617421,0.533333333,0.809648134,0.21178587,0.134874759,0.262382579,0.466666667,0.190351866,0.289974456,0.052493438,0.341049655,0.631578947,0.494978706,0.488730268,0.559850374,0.455264198,0.258064516,0.479900116,0.131317318,0.087281796,0.16194492,0.225806452,0.112826645,0.155161563,0.302992519,0.128475425,0.129032258,0.076179088,0.224790851,0.049875312,0.254315457,0.387096774,0.331094151,0.240974579,0.351156069,0.220090293,0.333333333,0.136993233,0.759025421,0.648843931,0.779909707,0.666666667,0.863006767,0.541616061,0.776357827,0.442377495,0.363636364,0.403051731,0.458383939,0.223642173,0.557622505,0.636363636,0.596948269
4,40,1,1.730545455,0.1575,0.2385,1.281363636,0.06,0.068,0.192,0.199,5,0.247,0.285,3.957,0.374442591,0.068080471,0.068080471,0.374442591,0.5611532,0.009285735,0.014061256,0.415499808,0.201112676,1.031746032,0.100662252,0.307692308,0.040588326,0.916580398,0.46875,0.952925481,0.846153846,0.983721771,0.083419602,0.53125,0.047074519,0.153846154,0.016278229,0.60255643,0.621875,0.715292842,0.733333333,0.710863425,0.507802705,0.115606936,0.526925914,0.423076923,0.5611532,0.046216022,0.131021195,0.02603014,0.076923077,0.009285735,0.069984261,0.369942197,0.030034777,0.076923077,0.014061256,0.375997012,0.383429672,0.417009169,0.423076923,0.415499808,0.12112468,0.761904762,0.053926206,0.153846154,0.024445242,0.87887532,0.238095238,0.946073794,0.846153846,0.975554758,0.602272727,0.738461538,0.535714286,0.5,0.602272727,0.397727273,0.261538462,0.464285714,0.5,0.397727273
4,40,2,1.9065,0.343,0.2285,1.759777778,0.685,0.268,0.022,0.005,4.8,0.418,0.435,8.817,0.232788221,0.058197055,0.058197055,0.261886749,0.473179661,0.021282537,0.014178016,0.491359787,0.267681499,0.410183876,0.162941738,0.4,0.072760838,0.847521671,0.718782791,0.919892679,0.8,0.956958213,0.152478329,0.281217209,0.080107321,0.2,0.043041787,0.710160524,0.005128205,1.559702813,0.75,0.966026228,0.449882014,0.698979592,0.331720802,0.380952381,0.473179661,0.080938647,0.273469388,0.028887353,0.095238095,0.021282537,0.053919769,0.02244898,0.030062198,0.095238095,0.014178016,0.41525957,0.005102041,0.609329648,0.428571429,0.491359787,0.107025761,0.031117397,0.083094556,0.2,0.029091604,0.892974239,0.968882603,0.916905444,0.8,0.970908396,0.399825022,0.075862069,0.50996483,0.5,0.399825022,0.600174978,0.924137931,0.49003517,0.5,0.600174978
4,40,3,2.4886,1.623,0,1.472777778,0.164,0.831,0,0.148,5.84,2.143,0,4.338,0.145492638,0.087295583,0,0.261886749,0.407072987,0.15928943,0,0.433637583,0.652173913,5.067073171,0.366952055,0.6,0.391304348,0.605263158,0.164824121,0.731554553,0.625,0.71875,0.394736842,0.835175879,0.268445447,0.375,0.28125,0.358200646,0.148743719,0.543404735,1.125,0.765653882,0.44563604,0.143482065,0.473987501,0.294117647,0.407072987,0.2906322,0.727034121,0.173930687,0.176470588,0.15928943,0,0,0,0,0,0.26373176,0.129483815,0.352081812,0.529411765,0.433637583,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
4,40,4,2.257,2.636,1.137,0.7189,0.353,0.182,1.137,0.218,4.05,4.452,1.137,1.548,0.175118205,0.075050659,0.025016886,0.250168864,0.493210127,0.246870415,0.035494646,0.224424812,1.111667649,0.885234899,1.077501446,0.5,0.534069438,0.461271204,0.659813084,0.476358504,0.7,0.666427637,0.538728796,0.340186916,0.523641496,0.3,0.333572363,0.119220564,0.130382775,0.160597572,0.909090909,0.289365642,0.334424869,0.186772487,0.362027353,0.333333333,0.493210127,0.390582169,0.096296296,0.39796192,0.142857143,0.246870415,0.168471899,0.601587302,0.101635827,0.047619048,0.035494646,0.106521063,0.115343915,0.138374899,0.476190476,0.224424812,0.335002946,0.763087248,0.219201851,0.125,0.067135097,0.664997054,0.236912752,0.780798149,0.875,0.932864903,0.30135171,0.862016679,0.203435319,0.25,0.125704809,0.69864829,0.137983321,0.796564681,0.75,0.874295191
5,41,1,0.598083333,0.8954,0.246,1.962769231,0.028,0.278,0.015,0.002,1.44,1.303,0.493,5.148,0.300202637,0.125084432,0.125084432,0.325219523,0.186901042,0.116588542,0.03203125,0.664479167,1.352236154,6.813953488,0.929125711,0.588235294,0.678839063,0.400462007,0.091503268,0.524972658,0.705882353,0.615840055,0.599537993,0.908496732,0.475027342,0.294117647,0.384159945,1.128363344,0.00623053,1.590852905,0.590909091,1.980440857,0.161545795,0.086687307,0.171755725,0.342857143,0.186901042,0.24185276,0.860681115,0.155415076,0.142857143,0.116588542,0.066446034,0.046439628,0.058802481,0.142857143,0.03203125,0.530155411,0.00619195,0.614026718,0.371428571,0.664479167,0.291440419,0.348837209,0.255043973,0.294117647,0.146306649,0.708559581,0.651162791,0.744956027,0.705882353,0.853693351,0.215524794,0.051194539,0.274498886,0.5,0.215524794,0.784475206,0.948805461,0.725501114,0.5,0.784475206
4,41,2,0.708166667,0.61875,0.824666667,1.537142857,0.06,0.123,0.463,0.123,1.417,1.54,1.393,5.307,0.300015001,0.100005,0.07500375,0.350017501,0.243029142,0.070781022,0.070752424,0.615437412,0.941665761,1.120458891,1.043772242,0.466666667,0.451057237,0.533693399,0.327868852,0.479201894,0.75,0.774446368,0.466306601,0.672131148,0.520798106,0.25,0.225553632,0.71442404,0.190402477,1.22,0.736842105,1.600356957,0.191981359,0.078023407,0.14673294,0.363636364,0.243029142,0.167740832,0.159947984,0.159469815,0.121212121,0.070781022,0.223564077,0.602080624,0.144247696,0.090909091,0.070752424,0.416713732,0.159947984,0.54954955,0.424242424,0.615437412,0.538001522,0.885277247,0.495729537,0.2,0.225483048,0.461998478,0.114722753,0.504270463,0.8,0.774516952,0.5713296,0.790102389,0.474940334,0.428571429,0.499898969,0.4286704,0.209897611,0.525059666,0.571428571,0.500101031
4,41,3,0.854636364,0.543666667,0.346444444,1.092666667,0.118,0.016,0.008,0.115,1.875,1.57,1.042,5.495,0.275013751,0.300015001,0.225011251,0.375018751,0.265317642,0.184122146,0.087997065,0.462563147,0.741091778,0.19047619,0.895440521,1.05,0.770189312,0.611195388,0.880597015,0.544267054,0.47826087,0.59032967,0.388804612,0.119402985,0.455732946,0.52173913,0.40967033,0.626260638,0.809859155,1.224648986,0.46875,0.860683716,0.301202546,0.459143969,0.187838109,0.234042553,0.265317642,0.191606385,0.062256809,0.15728311,0.255319149,0.184122146,0.122098653,0.031128405,0.104387898,0.191489362,0.087997065,0.385092416,0.447470817,0.550490884,0.319148936,0.462563147,0.28844391,0.063492063,0.357216318,0.45,0.249061427,0.71155609,0.936507937,0.642783682,0.55,0.750938573,0.38921483,0.333333333,0.398928025,0.428571429,0.323376893,0.61078517,0.666666667,0.601071975,0.571428571,0.676623107
4,41,4,1.435714286,0.6316,1.033333333,1.7725,0.419,0.035,0.02,0.22,1.995,0.937,1.965,11.277,0.28411397,0.20293855,0.12176313,0.4058771,0.295301619,0.09279229,0.091088062,0.52081803,0.674322083,0.125284738,0.732828283,0.8,0.475893536,0.694482835,0.922907489,0.68042292,0.583333333,0.760902483,0.305517165,0.077092511,0.31957708,0.416666667,0.239097517,0.57165477,0.464135021,2.302838473,0.666666667,1.08688987,0.294617442,0.603746398,0.123346111,0.28,0.295301619,0.129608222,0.050432277,0.057932484,0.2,0.09279229,0.212046384,0.028818444,0.121491282,0.12,0.091088062,0.363727951,0.317002882,0.697230122,0.4,0.52081803,0.418514947,0.045558087,0.496212121,0.3,0.235741445,0.581485053,0.954441913,0.503787879,0.7,0.764258555,0.620645471,0.363636364,0.677119228,0.375,0.495365932,0.379354529,0.636363636,0.322880772,0.625,0.504634068
4,43,1,1.125125,1.178666667,0.371,0.529666667,0.275,0.127,0.045,0.053,4.015,1.548,0.623,1.525,0.32470168,0.36528939,0.12176313,0.608815651,0.313984721,0.370042209,0.03882513,0.27714794,1.035786894,0.5375,0.468089694,1.090909091,1.158888669,0.488379664,0.684079602,0.721732878,0.470588235,0.459023918,0.511620336,0.315920398,0.278267122,0.529411765,0.540976082,0.198021653,0.118568233,0.24652441,0.75,0.383408937,0.351112382,0.55,0.520684736,0.228571429,0.313984721,0.367820875,0.254,0.200752172,0.257142857,0.370042209,0.115776197,0.09,0.080793671,0.085714286,0.03882513,0.165290546,0.106,0.19776942,0.428571429,0.27714794,0.247973933,0.140625,0.13432514,0.272727273,0.110045482,0.752026067,0.859375,0.86567486,0.727272727,0.889954518,0.239406324,0.261627907,0.286964532,0.25,0.094957768,0.760593676,0.738372093,0.713035468,0.75,0.905042232
4,43,2,1.6869,0.361333333,0.3326,0.933333333,0.435,0.019,0.079,0.083,2.688,1,0.655,2.815,0.271931256,0.163158753,0.135965628,0.326317507,0.528808777,0.067962382,0.052131661,0.351097179,0.343616407,0.190661479,0.495064313,0.733333333,0.206723505,0.823587807,0.95814978,0.728850325,0.625,0.88611651,0.176412193,0.04185022,0.271149675,0.375,0.11388349,0.392019601,0.155722326,0.648169468,0.571428571,0.541062802,0.508996731,0.706168831,0.375523889,0.303030303,0.528808777,0.109026905,0.030844156,0.139703828,0.181818182,0.067962382,0.100357053,0.128246753,0.091506007,0.151515152,0.052131661,0.281619311,0.13474026,0.393266275,0.363636364,0.351097179,0.164694231,0.153696498,0.195931798,0.333333333,0.089736672,0.835305769,0.846303502,0.804068202,0.666666667,0.910263328,0.479296762,0.806122449,0.395770393,0.454545455,0.434090316,0.520703238,0.193877551,0.604229607,0.545454545,0.565909684
4,43,3,0.684,0.460833333,0.212,1.2427,0.072,0.008,0.039,0.078,1.962,0.99,0.385,4.148,0.217545005,0.326317507,0.054386251,0.543862512,0.150826902,0.152425579,0.01168688,0.685060639,0.75093006,0.423423423,0.585854282,1.4,1.009837178,0.59746688,0.9,0.664634146,0.4,0.497364116,0.40253312,0.1,0.335365854,0.6,0.502635884,0.91588257,0.655462185,1.243032664,0.909090909,2.175214423,0.26312415,0.365482234,0.262124248,0.19047619,0.150826902,0.177275408,0.040609137,0.132264529,0.285714286,0.152425579,0.081553099,0.197969543,0.051436206,0.047619048,0.01168688,0.478047342,0.395939086,0.554175017,0.476190476,0.685060639,0.236607143,0.351351351,0.164039199,0.2,0.071913161,0.763392857,0.648648649,0.835960801,0.8,0.928086839,0.315085459,0.829787234,0.28,0.142857143,0.07121263,0.684914541,0.170212766,0.72,0.857142857,0.92878737
5,43,4,0.865444444,1.468166667,0.658,1.494461538,0.085,0.205,0.643,0.142,2.69,4.488,0.678,6.24,0.225699669,0.150466446,0.075233223,0.326010633,0.204973684,0.231815789,0.051947368,0.511263158,1.395631245,1.164835165,1.533847981,0.75,1.104476083,0.370860612,0.293103448,0.374756199,0.6,0.469273406,0.629139388,0.706896552,0.625243801,0.4,0.530726594,0.499550738,0.152197213,0.794297352,0.722222222,1.04609089,0.192918063,0.079069767,0.190834279,0.290322581,0.204973684,0.327272156,0.190697674,0.318388195,0.193548387,0.231815789,0.14667618,0.598139535,0.048098751,0.096774194,0.051947368,0.333133602,0.132093023,0.442678774,0.419354839,0.511263158,0.43191598,0.883241758,0.201306413,0.25,0.202191949,0.56808402,0.116758242,0.798693587,0.75,0.797808051,0.30947715,0.758254717,0.131242741,0.333333333,0.183065937,0.69052285,0.241745283,0.868757259,0.666666667,0.816934063
3,46,1,0.15025,1.03235,0.1555,0.73,0.07,0.204,0.063,0.145,0.23,2.42,0.367,1.452,0.100310964,0.50155482,0.100310964,0.526632561,0.016155914,0.555026882,0.01672043,0.412096774,3.885036795,2.007518797,4.668341709,3,17.39084219,0.127050567,0.255474453,0.086792453,0.166666667,0.028285015,0.872949433,0.744525547,0.913207547,0.833333333,0.971714985,0.54554966,0.430267062,0.481272788,0.75,0.700960219,0.072651226,0.145228216,0.051465652,0.081632653,0.016155914,0.499177989,0.423236515,0.541508167,0.408163265,0.555026882,0.075189788,0.130705394,0.08212128,0.081632653,0.01672043,0.352980997,0.300829876,0.3249049,0.428571429,0.412096774,0.508585446,0.473684211,0.614740369,0.5,0.508585446,0.491414554,0.526315789,0.385259631,0.5,0.491414554,0.130908785,0.235955056,0.131682813,0.166666667,0.02924444,0.869091215,0.764044944,0.868317187,0.833333333,0.97075556
2,46,2,0.4966,0.977529412,0.2467,0.659736842,0.065,0.132,0.01,0.045,2.172,2.058,1.02,2.053,0.367620028,0.624954047,0.367620028,0.698478053,0.135734981,0.45421746,0.067430165,0.342617395,1.647019254,1.893333333,0.964285714,1.35,2.567603928,0.336876801,0.329949239,0.513475177,0.37037037,0.230077835,0.663123199,0.670050761,0.486524823,0.62962963,0.769922165,0.383383058,0.217391304,0.391047619,0.513513514,0.52118415,0.20860583,0.257936508,0.297412022,0.178571429,0.135734981,0.410628946,0.523809524,0.281801999,0.303571429,0.45421746,0.103630806,0.03968254,0.139668629,0.178571429,0.067430165,0.277134418,0.178571429,0.281117349,0.339285714,0.342617395,0.331898291,0.133333333,0.319548872,0.5,0.331898291,0.668101709,0.866666667,0.680451128,0.5,0.668101709,0.201514518,0.070422535,0.331384016,0.37037037,0.12926382,0.798485482,0.929577465,0.668615984,0.62962963,0.87073618
3,46,3,0.730166667,1.077333333,0.217,0.610611111,0.315,0.108,0.16,0.105,1.466,2.777,0.317,2.18,0.220572017,0.551430042,0.147048011,0.66171605,0.135216049,0.498765432,0.026790123,0.339228395,1.366531761,0.564210526,1.735277622,1.9,3.244046485,0.403964961,0.744680851,0.345510252,0.285714286,0.213280756,0.596035039,0.255319149,0.654489748,0.714285714,0.786719244,0.301610823,0.180102916,0.478070175,0.72,0.513382222,0.277091415,0.457848837,0.217507418,0.139534884,0.135216049,0.408837915,0.156976744,0.412017804,0.348837209,0.498765432,0.082349469,0.23255814,0.047032641,0.093023256,0.026790123,0.231721201,0.152616279,0.323442136,0.418604651,0.339228395,0.229104346,0.336842105,0.177790241,0.4,0.165364831,0.770895654,0.663157895,0.822209759,0.6,0.834635169,0.167653876,0.597014925,0.102456367,0.210526316,0.050974865,0.832346124,0.402985075,0.897543633,0.789473684,0.949025135
3,46,4,0.339636364,0.723,0.2765,0.850058824,0.045,0.08,0.05,0.15,0.732,1.347,0.473,2.079,0.305555556,0.25,0.111111111,0.472222222,0.144806202,0.252209302,0.042868217,0.560116279,1.622205828,1.368421053,1.510373444,0.866666667,1.57228418,0.319616734,0.36,0.352092352,0.55,0.364736893,0.680383266,0.64,0.647907648,0.45,0.635263107,0.634781376,0.857142857,0.814655172,0.708333333,1.273328047,0.155142111,0.138461538,0.158065213,0.268292683,0.144806202,0.330258354,0.246153846,0.290865904,0.219512195,0.252209302,0.126302123,0.153846154,0.102137767,0.097560976,0.042868217,0.388297411,0.461538462,0.448931116,0.414634146,0.560116279,0.448764294,0.526315789,0.39253112,0.266666667,0.228418009,0.551235706,0.473684211,0.60746888,0.733333333,0.771581991,0.276638319,0.384615385,0.25989011,0.307692308,0.145277814,0.723361681,0.615384615,0.74010989,0.692307692,0.854722186
5,47,1,1.5057,0.757666667,0.5626,0.963294118,0.077,0.04,0.005,0.133,4.391,2.325,1.472,4.195,0.282749456,0.339299347,0.141374728,0.480674075,0.347431815,0.209792792,0.064908394,0.377866999,0.63833422,0.548780488,0.647620672,1.133333333,0.666200336,0.665247934,0.658119658,0.653811793,0.454545455,0.623504079,0.334752066,0.341880342,0.346188207,0.545454545,0.376495921,0.340872427,1.090163934,0.512335125,0.62962963,0.60737334,0.397359824,0.301960784,0.354599047,0.227272727,0.347431815,0.199951048,0.156862745,0.187757409,0.272727273,0.209792792,0.14847223,0.019607843,0.118872648,0.113636364,0.064908394,0.254216897,0.521568627,0.338770896,0.386363636,0.377866999,0.27201083,0.06097561,0.251066007,0.333333333,0.157414661,0.72798917,0.93902439,0.748933993,0.666666667,0.842585339,0.426126035,0.111111111,0.38767448,0.294117647,0.236287274,0.573873965,0.888888889,0.61232552,0.705882353,0.763712726
3,47,2,1.611833333,0.811833333,0.706,0.810294118,0.1,0.01,0.35,0.097,4.478,2.49,1.062,1.9,0.422044807,0.211022404,0.070340801,0.59789681,0.490913706,0.123629442,0.035837563,0.349619289,0.654850076,0.8,0.641155235,0.571428571,0.302736822,0.665039197,0.909090909,0.642652124,0.666666667,0.798827076,0.334960803,0.090909091,0.357347876,0.333333333,0.201172924,0.258907482,0.210869565,0.236612702,0.85,0.537560976,0.409098827,0.179533214,0.450956697,0.324324324,0.490913706,0.20605112,0.017953321,0.250755287,0.162162162,0.123629442,0.179189601,0.628366248,0.10694864,0.054054054,0.035837563,0.205660452,0.174147217,0.191339376,0.459459459,0.349619289,0.304594808,0.777777778,0.191696751,0.142857143,0.068035078,0.695405192,0.222222222,0.808303249,0.857142857,0.931964922,0.465136708,0.972222222,0.298986486,0.25,0.224733408,0.534863292,0.027777778,0.701013514,0.75,0.775266592
5,47,3,1.362,1.027,0,1.586875,0.812,0.24,0,0.178,2.327,3.443,0,9.61,0.09365342,0.37461368,0,0.499484906,0.097751196,0.294832536,0,0.607416268,0.754038179,0.295566502,1.479587452,4,3.016152717,0.570113018,0.771863118,0.403292894,0.2,0.248994516,0.429886982,0.228136882,0.596707106,0.8,0.751005484,0.664242361,0.169201521,1.665511265,1.066666667,1.5472273,0.342566102,0.660162602,0.15130039,0.096774194,0.097751196,0.25830792,0.195121951,0.223862159,0.387096774,0.294832536,0,0,0,0,0,0.399125979,0.144715447,0.624837451,0.516129032,0.607416268,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
3,47,4,2.073,1.203545455,0.387,1.508416667,2.073,0.08,0.387,0.317,2.073,3.261,0.387,5.61,0.029383246,0.323215702,0.029383246,0.352598948,0.061331361,0.391686391,0.011449704,0.535532544,0.646563193,0.189837398,1.482926829,6,5.53902439,0.632678542,0.962842545,0.38863892,0.083333333,0.135384013,0.367321458,0.037157455,0.61136108,0.916666667,0.864615987,0.41173685,0.12480315,0.980597798,0.923076923,1.153003376,0.400815,0.725586279,0.182949431,0.04,0.061331361,0.232705775,0.0280014,0.287794546,0.44,0.391686391,0.074826534,0.135456773,0.034154091,0.04,0.011449704,0.29165269,0.110955548,0.495101933,0.48,0.535532544,0.157317073,0.157317073,0.157317073,0.5,0.157317073,0.842682927,0.842682927,0.842682927,0.5,0.842682927,0.243312757,0.82869379,0.106085526,0.083333333,0.028401585,0.756687243,0.17130621,0.893914474,0.916666667,0.971598415
3,48,1,1.241,1.499555556,0.062,0.637647059,0.176,0.2,0.062,0.288,3.841,5.093,0.062,1.418,0.236842105,0.236842105,0.026315789,0.447368421,0.314027048,0.379452864,0.001743189,0.3047769,1.198430971,1.100840336,1.320778888,1,1.207194373,0.452827894,0.468085106,0.429930602,0.5,0.452827894,0.547172106,0.531914894,0.570069398,0.5,0.547172106,0.227523432,0.657534247,0.157625611,0.894736842,0.438387188,0.360734567,0.242424242,0.368830421,0.25,0.314027048,0.435891639,0.275482094,0.489053198,0.25,0.379452864,0.018022194,0.085399449,0.005953524,0.027777778,0.001743189,0.1853516,0.396694215,0.136162858,0.472222222,0.3047769,0.047582502,0.260504202,0.015885217,0.1,0.005520435,0.952417498,0.739495798,0.984114783,0.9,0.994479565,0.039703999,0.236641221,0.012027158,0.1,0.004572946,0.960296001,0.763358779,0.987972842,0.9,0.995427054
3,48,2,1.347714286,0.428,0,1.118176471,0.153,0.312,0,0.208,2.881,0.544,0,3.425,0.542635659,0.07751938,0,0.658914729,0.487129838,0.022100018,0,0.490770144,0.31757473,2.039215686,0.188823325,0.142857143,0.045367819,0.758970233,0.329032258,0.841167883,0.875,0.956601095,0.241029767,0.670967742,0.158832117,0.125,0.043398905,0.629705172,0.447311828,1,1.0625,0.963749747,0.465710146,0.227340267,0.420583942,0.424242424,0.487129838,0.147897774,0.46359584,0.079416058,0.060606061,0.022100018,0,0,0,0,0,0.386392081,0.309063893,0.5,0.515151515,0.490770144,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
3,48,3,0.87175,1.391,0.131,0.576388889,0.055,0.173,0.045,0.007,1.95,2.983,0.217,1.777,0.355029586,0.207100592,0.059171598,0.532544379,0.339257337,0.315777526,0.008496838,0.336468299,1.517825979,2.18,1.476695893,0.642857143,0.932481582,0.385261297,0.24122807,0.39529698,0.631578947,0.517922567,0.614738703,0.75877193,0.60470302,0.368421053,0.482077433,0.240789092,0.025641026,0.345048544,0.857142857,0.507086999,0.293504793,0.196428571,0.281507146,0.307692308,0.339257337,0.468328267,0.617857143,0.430633752,0.179487179,0.315777526,0.044105682,0.160714286,0.031326693,0.051282051,0.008496838,0.194061258,0.025,0.256532409,0.461538462,0.336468299,0.130640738,0.45,0.10013844,0.142857143,0.024433461,0.869359262,0.55,0.89986156,0.857142857,0.975566539,0.086070959,0.206422018,0.0678125,0.222222222,0.02620262,0.913929041,0.793577982,0.9321875,0.777777778,0.97379738
3,48,4,1.113,1.00425,0.33,1.242,0.793,0.197,0.312,0.013,1.503,2.615,0.348,3.955,0.266276128,0.177517419,0.088758709,0.399414193,0.296365331,0.178271868,0.029290374,0.496072427,0.924636175,0.460633484,1.600756348,0.75,0.63736713,0.525681899,0.801010101,0.364983001,0.6,0.624403927,0.474318101,0.198989899,0.635016999,0.4,0.375596073,0.507508428,0.009984639,0.885579937,0.75,0.984412153,0.301687335,0.603041825,0.178482366,0.285714286,0.296365331,0.272209799,0.149809886,0.310533191,0.19047619,0.178271868,0.089449075,0.237262357,0.041325258,0.095238095,0.029290374,0.336653791,0.009885932,0.469659185,0.428571429,0.496072427,0.228690229,0.282352941,0.188006483,0.25,0.089942764,0.771309771,0.717647059,0.811993517,0.75,0.910057236,0.247329961,0.612966601,0.117448532,0.333333333,0.1411161,0.752670039,0.387033399,0.882551468,0.666666667,0.8588839
